Rubbermaid J253 Twisted Loop Blend Dust Mop Head - Blue,RCP J253 BLU,"<p><strong><span style="">Twisted Loop Blend Dust Mop Head - Blue</span></strong></p><p><span style="">Twisted loop dust mops are a premium line of pre-laundered dust mops for optimal cleaning performance.</span></p><ul class=""redsquare""><li><span style="">No snagging, fraying, or unraveling.</span></li><li><span style="">Slip on/slip through backing for easy set-up.</span></li><li><span style="">Durable polyester backing designed for printing that will not launder out.</span></li><li><span style="">Antimicrobial agent available with blended green dust mops to inhibit growth of bacteria.</span></li><li><span style="">Available in Blend, Cotton and Synthetic.</span></li><li><span style="">Length 24"".</span></li><li><span style="">Width 17"".</span></li></ul>",,,,,,,
Rubbermaid J353 Twisted Loop Blend Dust Mop -  Blue,RCP J353,"<p><strong><span style="">Twisted Loop Blend Dust Mop - Blue</span></strong></p><p><span style="">Twisted loop dust mops are a premium line of pre-laundered dust mops for optimal cleaning performance.</span></p><ul class=""redsquare""><li><span style="">No snagging, fraying, or unraveling.</span></li><li><span style="">Slip on/slip through backing for easy set-up.</span></li><li><span style="">Durable polyester backing designed for printing that will not launder out.</span></li><li><span style="">Antimicrobial agent available with blended green dust mops to inhibit growth of bacteria.</span></li><li><span style="">Available in Blend, Cotton and Synthetic.</span></li><li><span style="">Length 24"".</span></li><li><span style="">Width 17"".</span></li></ul>",,,,,,,
Rubbermaid J855 Microfiber Dust Mop Heads 12 to a Case ,RCP J855,"<p><strong><span style="">Microfiber Dust Mop Heads 12 to a Case</span></strong></p><ul class=""redsquare""><li><span style="">Microfiber Performance: Engineered with continuous filament bi-component Microfiber yarn.</span></li><li><span style="">Extended Life: Double the durability of standard dust mops. </span></li><li><span style="">Microfiber yarns allows these advanced products to withstand two times the laundry cycles.</span></li><li><span style="">Eco Sustainable: Contains 42% post-consumer recycled PET plastics and 28% post industrial cotton.</span></li><li><span style="">Traditional Dust Mop Tools: Requires no adapters, or new flat-mopping handles or frames.</span></li></ul>",,,,,,,
Rubbermaid K153-12 Kut-A-Way Dust Mop Head 12/Case - White,RCP K153-12 BLU,"<p><strong><span style="">Kut-A-Way Dust Mop Head 12/Case - White</span></strong></p><p><span style="">Cotton-fringe, polyester-skirt dust mop is ideal for everyday floor maintenance. </span></p>",,,,,,,
Rubbermaid K155 Kut-A-Way Dust Mop, 12/Case,RCP K155-12,"<p><span style=""><strong>Kut-A-Way Dust Mop, 12/Cas</strong>e</span></p><p><span style="">Cotton-fringe, polyester-skirt dust mop is ideal for everyday floor maintenance. </span></p>",,,,,,
Rubbermaid L153-12 Dust Mop Heads 12 to a Case - White,RCP L153-12 WHI,"<p><strong><span style="">Dust Mop Heads 12 to a Case - White</span></strong></p><p><span style="">Disposable dust mop made with soft, open-twist blended cut-end yarn for increased dust pick-up. </span></p>",,,,,,,
Rubbermaid L155-12 Dust Mop Heads 12/Case - White,RCP L155-12 WHI,"<p><strong><span style="">Dust Mop Heads 12 to a Case - White</span></strong></p><p><span style="">Disposable dust mop made with soft, open-twist blended cut-end yarn for increased dust pick-up. </span></p>",,,,,,,
Rubbermaid L157-12 High Performance Damp Mop Cover 12/Case - White,RCP L157-12 WHI,"<p><strong><span style="">High Performance Damp Mop Cover 12/Case - White</span></strong></p>",,,,,,,
Rubbermaid L253 Cut-End Blended Dust Mop Heads, Cotton 12/Case - White,RCP L253,"<p><strong><span style="">Cut-End Blended Dust Mop Heads, Cotton 12/Case - White</span></strong></p><p><span style="">Economical cotton cut-end dust mop.</span></p><ul class=""redsquare""><li><span style="">Available pre-treated or untreated.</span></li><li><span style="">Envelope end backing.</span></li><li><span style="">Pre-treatment enhances strength and effectiveness. </span></li><li><span style="">Full-tie, envelope-end back ensures a secure fit.</span></li><li><span style="">Length 24"".</span></li><li><span style="">Width 5"".</span></li></ul>",,,,,,
Rubbermaid L255 Cut-End Cotton Disposable Dust Mop 12/Case - White,RCP L255,"<p><strong><span style="">Cut-End Cotton Disposable Dust Mop 12/Case - White</span></strong></p><p><span style="">Strong, economical, conveniently disposable dust mop head picks up dust and debris easily. </span></p>",,,,,,,
Rubbermaid M150 Cut To Length Dust Mops, Cotton, White, Cut-End, 5 x 40 Ft, 1 Box,RCP M150,"<p><strong><span style="">Cut To Length Dust Mops, Cotton, White, Cut-End, 5 x 40 Ft, 1 Box</span></strong></p><p><span style="">Cuts big floor cleaning costs down to size.</span></p><ul class=""redsquare""><li><span style="">Continuous 40' (12.2 m) roll yields 20% savings over conventional Rubbermaid dust mops.</span></li><li><span style="">Cut-to-length convenience lets you customize your mop to fit any standard mop frame.</span></li><li><span style="">Untreated, cut-end 4-ply cotton yarn provides excellent dust pick up.</span></li><li><span style="">Innovative slide-in backing secures mop on the frame.</span></li></ul>",,
Rubbermaid M1564200 Big Wheel Cart Replacement Wheel for 5642,RCPM1564200,"<p><span><strong>Big Wheel Cart Replacement Wheel.</strong>&nbsp;</span>20"" Non-Pneumatic Wheel Assembly for 5642 Big Wheel cart.<span><br /></span></p>",,,,,,,
Rubbermaid M1565400 Wheel for 5654-61 cart,RCP M1565400,"<p><span><strong>Wheel for 5654-61 cart.</strong>&nbsp;</span>7 Spoke Wheel for 5654-61 cart, Hard Rubber.&nbsp;</p>",,,,,,,
Rubbermaid M1566000 Wheel for 5660 Tractor Cart,RCP M1566000,"<p><strong>Wheel Replacement.</strong>&nbsp;Wheel for 5660 10 CU FT Tractor Carts 4"" X 8"" Pneumatic Wheel, 1-2"" Knub.</p>",,,,,,,
Rubbermaid M1566200 Wheel for 5662-61 Tractor Cart,RCP M1566200,"<p><strong>Wheel Replacement.</strong> Wheel for 5662-61 8 CU FT Tractor Carts&nbsp;4"" X 8"" Pneumatic Wheel, 2-1/2"" Black Knub.</p>",,,,,,,
Rubbermaid M252-12 Snap-On Wire Dust Mop Frame - Black,RCP M252-12,"<p><strong><span style="">Snap-On Wire Dust Mop Frame - Black</span></strong></p>",,,,,,,
Rubbermaid M253-12 Snap-On Wire Dust Mop Frame, 24w x 5d, Black,RCP M253-12,"<p><strong><span style="">Snap-On Wire Dust Mop Frame, 24w x 5d, Black</span></strong></p>",,,,,
Rubbermaid M255-12 Snap-On Wire Dust Mop Frame, 36w x 5d,RCP M255-12,"<p><strong><span style="">Snap-On Wire Dust Mop Frame, 36w x 5d</span></strong></p><p><span style="">Snap-on wire dust mop frame is made of heavy-duty powder-coated metal. </span></p>",,,,,,
Rubbermaid M257-12 Snap-On Wire Dust Mop Frame, 48w x 5, Yellow,RCP M257-12,"<p><strong><span style="">Snap-On Wire Dust Mop Frame, 48w x 5 - Yellow</span></strong></p>",,,,,
Rubbermaid MST35EPLWH Steel Round Step Can 3 1/2 gallon - White,RCP MST35EPLWH,<p><strong>Steel Round Step Can 3 1/2 gallon.</strong> <span>Economical solution for doctors&rsquo; offices and clinics.</span></p>,,,,,,,
Rubbermaid MST35ERD Steel Round Step Can 3 1/2 gallon - Red,RCP MST35ERD,<p><strong>Steel Round Step Can 3 1/2 gallon.</strong> <span>Economical solution for doctors&rsquo; offices and clinics.</span></p>,,,,,,,
Rubbermaid MST35SSPL Steel Round Step Can 3 1/2 gallon - Stainless Steel,RCP MST35SSPL,"<p><strong><span>Round Steel Step Can 3 1/2 gallon. </span></strong><span>Waste disposal can be easy and sanitary in restrooms, offices and clinics and all it takes is your foot on a pedal.</span></p>",,,,,,,
Rubbermaid MST7SSGL Medi-Can Steel Step Can 8 gal - Stainless Steel,RCP MST7SSGL,"<p><strong><span>Steel Step Can, 8 Gallon. </span></strong>E<span>conomical solution for doctors&rsquo; offices and clinics.</span></p>",,,,,,,
"Rubbermaid P267 Low Profile Scrub-Strip Carpet Bonnet 17"" - White/Green",RCP P267,"<p><strong><span>Low Profile Scrub-Strip Carpet Bonnet 17"". </span></strong><span>Use with a standard rotary floor machine for intensive carpet maintenance.</span></p>",,,,,,,
"Rubbermaid P269 Low Profile Scrub-Strip Carpet Bonnet 19"" - White/Green",RCP P269,"<p><strong><span>Low Profile Scrub-Strip Carpet Bonnet 19"". </span></strong><span>Use with a standard rotary floor machine for intensive carpet maintenance.</span></p>",,,,,,,
"Rubbermaid P271 Low Profile Scrub-Strip Carpet Bonnet 21"" - White/Green",RCP P271,"<p><strong><span>Low Profile Scrub-Strip Carpet Bonnet 21"". </span></strong><span>Use with a standard rotary floor machine for intensive carpet maintenance.</span></p>",,,,,,,
Rubbermaid Q050 Microfiber Floor Finishing System, 27 gallon,RCP Q050,"<p><strong><span style="">Microfiber Floor Finishing System, 27 gallon</span></strong></p><p><span style="">The new microfiber finish system Q05000 will include following items:</span></p>",,,,,,
Rubbermaid Q180 Hook & Loop Replacement Strips, 1 1/10w x 18l, Black,RCP Q180 BLA,"<p><span style="">Set of two hook and loop replacement straps for Q560 frame.&nbsp;</span></p><p><span style="">Hook and Loop Replacement Set for Q560.</span></p>",,,,,
Rubbermaid Q200 Replacement Mop Head For Flow Finishing System - 6 to a Case ,RCP Q200,"<p><span style=""><b><span>Replacement Mop Head For Flow Finishing System - 6 to a Case</span><br /></b></span></p><p><span style="">Quick-connect nylon string mop for use with Rubbermaid floor finishing system. </span></p>",,,,,,,
Rubbermaid Q311 Upright Scrubber Pad Holder with Universal Locking Collar ,RCP Q311,"<p><strong><span style="">Upright Scrubber Pad Holder with Universal Locking Collar - Gray</span></strong></p><p><span style="">Ideal for general scrubbing, cleaning and/or stripping of hard surfaces.</span></p><ul class=""redsquare""><li><span style="">Designed for spot floor cleaning and edge stripping jobs even in hard-to-reach corners.</span></li><li><span style="">Pad and handle not included.</span></li></ul><p>&nbsp;</p>",,,,,,,
Rubbermaid Q322 Dust Cloth Holder 6 to a Case - White,RCP Q322,"<p><span>Effective for general dust mopping.&nbsp;</span><span>Use with 1"" or smaller handles.&nbsp;</span><span>Stretch-activated Dust Cloths are pre-treated and disposable.&nbsp;</span></p>",,,,,,,
Rubbermaid Q326 Stretch Dust Mop Cloth Cotton 400 Dust Mop Heads - Yellow,RCP Q326,"<p><strong><span>Stretch Dust Mop Cloth.&nbsp;</span></strong><span>Effective for general dust mopping.&nbsp;</span><span>Use with 1"" or smaller handles.&nbsp;</span><span>Stretch-activated Dust Cloths are pre-treated and disposable.</span></p>",,,,,,,
Rubbermaid Q408 Dust Mop Heads with Fringe, 18 In., Microfiber 12/Case - Green,RCP Q408 GRE,"<p><strong><span style="">Dust Mop Heads with Fringe, 18 In., Microfiber 12/Case - Green</span></strong></p><p><span style="">High-pile, 100% microfiber collects and holds dust and dirt mechanically and electrostatically for superior dusting results.</span></p><ul class=""redsquare""><li><span style="">Dense 3 - 5 micrometer quality fiber removes more dust, dirt and microbes than conventional cleaning products.</span></li></ul>",,,,,
Rubbermaid Q409 Economy Wet Mopping Pad, Microfiber," 18""", 12/Case - Blue,RCP Q409 BLU,"<p><strong><span style="">Economy Wet Mopping Pad, Microfiber, 18"," 12/Case - Blue</span></strong></p><p><span style="""">Premium split nylon/polyester blend microfiber provides optimal wet mopping performance. </span></p>""",,,
"Rubbermaid Q410 Microfiber Wet Mopping Pad 18"" - 12/Case - Green",RCP Q410 GRE,"<p><span style=""><strong>18"" MICROFIBER WET FLOOR CLEANING PAD - GREEN</strong><br /></span></p><p><span style="">Premium split nylon/polyester blend microfiber provides optimal damp mopping performance.</span></p><ul class=""redsquare""><li><span style="">Dense 3 - 5 micrometer quality fiber removes more dust, dirt and microbes than conventional cleaning products.</span></li><li><span style="">Advanced hook-and-loop backing... holds-up under harsh laundering conditions and attaches pads more securely.</span></li><li><span style="">Double finished edges retain mop shape with use over time.</span></li><li><span style="">Color coded products help reduce cross contamination by differentiating area of use.</span></li><li><span style="">Patent Pending Zig-Zag design packs 17% more split microfiber into each mop.</span></li><li><span style="">Durable mop construction - third party tested tough. Withstands more than 500 launderings, 200 with bleach.</span></li><li><span style="">Proven to clean floors 45% better than string mops, 25% better than conventional microfiber</span></li><li><span style="">Fits RCP Q500 Pad Holder and RCP Q900 Press Wring Bucket (sold separately).</span></li><li><span style="">Color: Green.</span></li><li><span style="">12 per case.</span></li></ul>",,,,,,,
"Rubbermaid Q410 Microfiber Wet Mopping Pad 18"" - Red",RCP Q410 RED,"<p><span style=""><strong>18"" MICROFIBER WET FLOOR CLEANING PAD - RED</strong><br /></span></p><p><span style="">Premium split nylon/polyester blend microfiber provides optimal damp mopping performance.</span></p><ul class=""redsquare""><li><span style="">Dense 3 - 5 micrometer quality fiber removes more dust, dirt and microbes than conventional cleaning products.</span></li><li><span style="">Advanced hook-and-loop backing... holds-up under harsh laundering conditions and attaches pads more securely.</span></li><li><span style="">Double finished edges retain mop shape with use over time.</span></li><li><span style="">Color coded products help reduce cross contamination by differentiating area of use.</span></li><li><span style="">Patent Pending Zig-Zag design packs 17% more split microfiber into each mop.</span></li><li><span style="">Durable mop construction - third party tested tough. Withstands more than 500 launderings, 200 with bleach.</span></li><li><span style="">Proven to clean floors 45% better than string mops, 25% better than conventional microfiber</span></li><li><span style="">Fits RCP Q500 Pad Holder and RCP Q900 Press Wring Bucket (sold separately).</span></li><li><span style="">Color: Red.</span></li><li><span style="">12 per case.</span></li></ul>",,,,,,,
"Rubbermaid Q410 Microfiber Wet Room Pad 12 to a Case - 18""",RCP Q410 BLU,"<p><span style=""><strong>18"" MICROFIBER WET FLOOR CLEANING PAD - BLUE</strong>&nbsp;</span></p><p><span style="">Premium split nylon/polyester blend microfiber provides optimal damp mopping performance.</span></p><ul class=""redsquare""><li><span style="">Dense 3 - 5 micrometer quality fiber removes more dust, dirt and microbes than conventional cleaning products.</span></li><li><span style="">Advanced hook-and-loop backing... holds-up under harsh laundering conditions and attaches pads more securely.</span></li><li><span style="">Double finished edges retain mop shape with use over time.</span></li><li><span style="">Color coded products help reduce cross contamination by differentiating area of use.</span></li><li><span style="">Patent Pending Zig-Zag design packs 17% more split microfiber into each mop.</span></li><li><span style="">Durable mop construction - third party tested tough. Withstands more than 500 launderings, 200 with bleach.</span></li><li><span style="">Proven to clean floors 45% better than string mops, 25% better than conventional microfiber</span></li><li><span style="">Fits RCP Q500 Pad Holder and RCP Q900 Press Wring Bucket (sold separately). </span></li><li><span style="">Color: Blue. </span></li><li><span style="">12 per case.</span></li></ul>",,,,,,,
